neutral_id,status,reason,molecular_weight_g_mol,cation_id,anion_id
libe-141280,rejected,not_closed_shell,,,
libe-141494,rejected,not_closed_shell,,,
libe-141623,rejected,not_closed_shell,,,
libe-137226,rejected,disallowed_element,,,
libe-115767,rejected,disallowed_element,,,
libe-225346,rejected,not_closed_shell,,,
libe-501633,rejected,disallowed_element,,,
libe-137456,rejected,not_closed_shell,,,
libe-137579,rejected,not_closed_shell,,,
libe-176105,rejected,not_closed_shell,,,
libe-514554,rejected,not_closed_shell,,,
libe-520611,rejected,disallowed_element,,,
libe-524603,rejected,disallowed_element,,,
libe-536304,rejected,disallowed_element,,,
libe-536345,rejected,disallowed_element,,,
libe-120187,rejected,not_closed_shell,87.054,,
libe-120190,rejected,not_closed_shell,87.054,,
libe-120191,rejected,not_closed_shell,87.054,,
libe-120193,rejected,not_closed_shell,87.054,,
libe-120197,rejected,not_closed_shell,87.054,,
libe-120201,rejected,not_closed_shell,87.054,,
libe-120203,rejected,not_closed_shell,87.054,,
libe-132368,rejected,not_closed_shell,87.054,,
libe-120205,rejected,not_closed_shell,87.054,,
libe-120213,rejected,not_closed_shell,87.054,,
libe-120225,rejected,not_closed_shell,87.054,,
libe-120228,rejected,not_closed_shell,87.054,,
libe-120805,rejected,not_closed_shell,87.054,,
libe-184417,rejected,not_closed_shell,87.054,,
libe-135795,rejected,not_closed_shell,,,
libe-497579,rejected,not_closed_shell,,,
libe-116255,rejected,not_closed_shell,49.052,,
libe-116259,rejected,not_closed_shell,49.052,,
libe-136340,rejected,not_closed_shell,,,
libe-136530,rejected,not_closed_shell,,,
libe-137841,rejected,not_closed_shell,,,
libe-137963,rejected,not_closed_shell,,,
libe-173481,rejected,not_closed_shell,,,
libe-211930,rejected,not_closed_shell,,,
libe-212025,rejected,not_closed_shell,,,
libe-522012,rejected,not_closed_shell,,,
libe-118578,rejected,disallowed_element,,,
libe-118579,rejected,disallowed_element,,,
libe-119402,rejected,disallowed_element,,,
libe-119409,rejected,disallowed_element,,,
libe-119410,rejected,disallowed_element,,,
libe-119418,rejected,disallowed_element,,,
libe-119430,rejected,disallowed_element,,,
libe-136920,rejected,disallowed_element,,,
libe-136929,rejected,disallowed_element,,,
libe-136939,rejected,disallowed_element,,,
libe-200541,rejected,disallowed_element,,,
libe-200572,rejected,disallowed_element,,,
libe-200690,rejected,disallowed_element,,,
libe-200836,rejected,disallowed_element,,,
libe-201334,rejected,disallowed_element,,,
libe-225614,rejected,not_closed_shell,,,
libe-225644,rejected,not_closed_shell,,,
libe-225673,rejected,not_closed_shell,,,
libe-225691,rejected,not_closed_shell,,,
libe-225695,rejected,not_closed_shell,,,
libe-225707,rejected,not_closed_shell,,,
libe-225826,rejected,not_closed_shell,,,
libe-227994,rejected,not_closed_shell,,,
libe-228033,rejected,not_closed_shell,,,
libe-639567,rejected,not_closed_shell,,,
libe-639578,rejected,not_closed_shell,,,
libe-121300,rejected,not_closed_shell,129.047,,
libe-509576,rejected,not_closed_shell,,,
libe-514685,rejected,not_closed_shell,,,
libe-515585,rejected,not_closed_shell,,,
libe-516339,rejected,not_closed_shell,,,
libe-517542,rejected,not_closed_shell,,,
libe-517677,rejected,not_closed_shell,,,
libe-521014,rejected,not_closed_shell,,,
libe-521059,rejected,not_closed_shell,,,
libe-522704,rejected,not_closed_shell,,,
libe-524741,rejected,not_closed_shell,,,
libe-524942,rejected,not_closed_shell,,,
libe-527806,rejected,not_closed_shell,,,
libe-501581,rejected,disallowed_element,,,
libe-501601,rejected,disallowed_element,,,
libe-515200,rejected,not_closed_shell,,,
libe-525723,rejected,not_closed_shell,,,
libe-527407,rejected,not_closed_shell,,,
libe-501928,rejected,disallowed_element,,,
libe-141429,rejected,not_closed_shell,,,
libe-141580,rejected,not_closed_shell,,,
libe-141593,rejected,not_closed_shell,,,
libe-141649,rejected,not_closed_shell,,,
libe-525854,rejected,disallowed_element,,,
libe-528142,rejected,disallowed_element,,,
libe-501359,rejected,not_closed_shell,,,
libe-502090,rejected,disallowed_element,,,
libe-502310,rejected,disallowed_element,,,
libe-516478,rejected,not_closed_shell,,,
libe-528108,rejected,not_closed_shell,,,
libe-529114,rejected,not_closed_shell,,,
libe-542204,rejected,not_closed_shell,,,
libe-121678,rejected,disallowed_element,,,
libe-631738,rejected,disallowed_element,,,
libe-631750,rejected,disallowed_element,,,
libe-631760,rejected,disallowed_element,,,
libe-631761,rejected,disallowed_element,,,
libe-135891,rejected,disallowed_element,,,
libe-226451,rejected,not_closed_shell,,,
libe-226474,rejected,not_closed_shell,,,
libe-528306,rejected,disallowed_element,,,
libe-545275,rejected,not_closed_shell,,,
libe-536321,rejected,not_closed_shell,,,
libe-545781,rejected,disallowed_element,,,
libe-545822,rejected,disallowed_element,,,
libe-140733,rejected,disallowed_element,,,
libe-141032,rejected,disallowed_element,,,
libe-135946,rejected,disallowed_element,,,
libe-135948,rejected,disallowed_element,,,
libe-173571,rejected,disallowed_element,,,
libe-510584,rejected,disallowed_element,,,
libe-520740,rejected,disallowed_element,,,
libe-501777,rejected,not_closed_shell,138.13500000000002,,
libe-545825,rejected,not_closed_shell,,,
libe-520689,rejected,disallowed_element,,,
libe-527360,rejected,disallowed_element,,,
libe-117164,rejected,not_closed_shell,59.088,,
libe-511051,rejected,disallowed_element,,,
libe-514754,rejected,disallowed_element,,,
libe-524982,rejected,disallowed_element,,,
libe-528767,rejected,disallowed_element,,,
libe-173732,rejected,not_closed_shell,,,
libe-115823,rejected,not_closed_shell,,,
libe-118560,rejected,disallowed_element,,,
libe-224665,rejected,not_closed_shell,,,
libe-524573,rejected,not_closed_shell,,,
libe-525844,rejected,not_closed_shell,,,
libe-121090,rejected,not_closed_shell,,,
libe-175047,rejected,not_closed_shell,,,
libe-175132,rejected,not_closed_shell,,,
libe-175134,rejected,not_closed_shell,,,
libe-175155,rejected,not_closed_shell,,,
libe-175163,rejected,not_closed_shell,,,
libe-175198,rejected,not_closed_shell,,,
libe-175219,rejected,not_closed_shell,,,
libe-175234,rejected,not_closed_shell,,,
libe-175274,rejected,not_closed_shell,,,
libe-184198,rejected,not_closed_shell,,,
libe-184263,rejected,not_closed_shell,,,
libe-184360,rejected,not_closed_shell,,,
libe-184391,rejected,not_closed_shell,,,
libe-184435,rejected,not_closed_shell,,,
libe-184480,rejected,not_closed_shell,,,
libe-184716,rejected,not_closed_shell,,,
libe-186109,rejected,not_closed_shell,,,
libe-186250,rejected,not_closed_shell,,,
libe-193692,rejected,not_closed_shell,,,
libe-193750,rejected,not_closed_shell,,,
libe-631224,rejected,not_closed_shell,,,
libe-631229,rejected,not_closed_shell,,,
libe-631768,rejected,not_closed_shell,,,
libe-632019,rejected,not_closed_shell,,,
libe-502097,rejected,disallowed_element,,,
libe-502214,rejected,disallowed_element,,,
libe-116045,rejected,mass_out_of_range,42.037,,
libe-116072,rejected,mass_out_of_range,42.037,,
libe-116053,rejected,mass_out_of_range,42.037,,
libe-205273,rejected,mass_out_of_range,42.037,,
libe-515756,rejected,mass_out_of_range,42.037,,
libe-224674,rejected,not_closed_shell,42.037,,
libe-224681,rejected,not_closed_shell,42.037,,
libe-639971,rejected,not_closed_shell,42.037,,
libe-640157,rejected,not_closed_shell,42.037,,
libe-119156,rejected,not_closed_shell,,,
libe-119174,rejected,not_closed_shell,,,
libe-119178,rejected,not_closed_shell,,,
libe-121124,rejected,not_closed_shell,,,
libe-121941,rejected,not_closed_shell,,,
libe-121944,rejected,not_closed_shell,,,
libe-121945,rejected,not_closed_shell,,,
libe-121946,rejected,not_closed_shell,,,
libe-121948,rejected,not_closed_shell,,,
libe-631441,rejected,not_closed_shell,,,
libe-632044,rejected,not_closed_shell,,,
libe-632097,rejected,not_closed_shell,,,
libe-632274,rejected,not_closed_shell,,,
libe-632376,rejected,not_closed_shell,,,
libe-632535,rejected,not_closed_shell,,,
libe-632593,rejected,not_closed_shell,,,
libe-634041,rejected,not_closed_shell,,,
libe-117211,rejected,not_closed_shell,,,
libe-511282,rejected,not_closed_shell,,,
libe-515551,rejected,not_closed_shell,,,
libe-524422,rejected,not_closed_shell,,,
libe-501331,rejected,disallowed_element,,,
libe-115803,rejected,not_closed_shell,,,
libe-529289,rejected,not_closed_shell,,,
libe-400810,rejected,not_closed_shell,,,
libe-404272,rejected,not_closed_shell,,,
libe-140805,rejected,disallowed_element,,,
libe-140902,rejected,disallowed_element,,,
libe-141171,rejected,disallowed_element,,,
libe-141526,rejected,disallowed_element,,,
libe-115808,rejected,not_closed_shell,,,
libe-514719,rejected,disallowed_element,,,
libe-526019,rejected,not_closed_shell,,,
libe-116551,rejected,mass_out_of_range,68.07499999999999,,
libe-116553,rejected,mass_out_of_range,68.07499999999999,,
libe-116554,rejected,mass_out_of_range,68.07499999999999,,
libe-116557,rejected,mass_out_of_range,68.07499999999999,,
libe-116558,rejected,mass_out_of_range,68.07499999999999,,
libe-116559,rejected,mass_out_of_range,68.07499999999999,,
libe-116563,rejected,mass_out_of_range,68.07499999999999,,
libe-116564,rejected,mass_out_of_range,68.07499999999999,,
libe-116565,rejected,mass_out_of_range,68.07499999999999,,
libe-116566,rejected,mass_out_of_range,68.07499999999999,,
libe-116568,rejected,mass_out_of_range,68.07499999999999,,
libe-116569,rejected,mass_out_of_range,68.07499999999999,,
libe-116570,rejected,mass_out_of_range,68.07499999999999,,
libe-116571,rejected,mass_out_of_range,68.07499999999999,,
libe-116572,rejected,mass_out_of_range,68.07499999999999,,
libe-116584,rejected,mass_out_of_range,68.07499999999999,,
libe-116585,rejected,mass_out_of_range,68.07499999999999,,
libe-116591,rejected,mass_out_of_range,68.07499999999999,,
libe-116593,rejected,mass_out_of_range,68.07499999999999,,
libe-116601,rejected,mass_out_of_range,68.07499999999999,,
libe-116614,rejected,mass_out_of_range,68.07499999999999,,
libe-121557,rejected,mass_out_of_range,68.07499999999999,,
libe-226203,rejected,not_closed_shell,68.07499999999999,,
libe-226216,rejected,not_closed_shell,68.07499999999999,,
libe-226219,rejected,not_closed_shell,68.07499999999999,,
libe-226220,rejected,not_closed_shell,68.07499999999999,,
libe-226222,rejected,not_closed_shell,68.07499999999999,,
libe-226230,rejected,not_closed_shell,68.07499999999999,,
libe-226231,rejected,not_closed_shell,68.07499999999999,,
libe-226234,rejected,not_closed_shell,68.07499999999999,,
libe-226238,rejected,not_closed_shell,68.07499999999999,,
libe-226240,rejected,not_closed_shell,68.07499999999999,,
libe-226246,rejected,not_closed_shell,68.07499999999999,,
libe-226249,rejected,not_closed_shell,68.07499999999999,,
libe-226250,rejected,not_closed_shell,68.07499999999999,,
libe-226255,rejected,not_closed_shell,68.07499999999999,,
libe-226257,rejected,not_closed_shell,68.07499999999999,,
libe-226258,rejected,not_closed_shell,68.07499999999999,,
libe-226259,rejected,not_closed_shell,68.07499999999999,,
libe-226267,rejected,not_closed_shell,68.07499999999999,,
libe-226273,rejected,not_closed_shell,68.07499999999999,,
libe-226277,rejected,not_closed_shell,68.07499999999999,,
libe-226281,rejected,not_closed_shell,68.07499999999999,,
libe-226576,rejected,not_closed_shell,68.07499999999999,,
libe-545731,rejected,not_closed_shell,,,
libe-116002,rejected,not_closed_shell,,,
libe-119363,rejected,disallowed_element,,,
libe-641158,rejected,not_closed_shell,,,
libe-545115,rejected,not_closed_shell,126.12400000000001,,
libe-115764,rejected,disallowed_element,,,
libe-225514,rejected,not_closed_shell,,,
libe-119899,rejected,not_closed_shell,89.114,,
libe-119902,rejected,not_closed_shell,89.114,,
libe-119903,rejected,not_closed_shell,89.114,,
libe-135929,rejected,disallowed_element,,,
libe-136994,rejected,disallowed_element,,,
libe-137059,rejected,disallowed_element,,,
libe-137089,rejected,disallowed_element,,,
libe-641118,rejected,not_closed_shell,,,
libe-641154,rejected,not_closed_shell,,,
libe-641296,rejected,not_closed_shell,,,
libe-641329,rejected,not_closed_shell,,,
libe-511237,rejected,disallowed_element,,,
libe-514620,rejected,disallowed_element,,,
libe-516449,rejected,disallowed_element,,,
libe-516897,rejected,disallowed_element,,,
libe-522881,rejected,disallowed_element,,,
libe-527069,rejected,disallowed_element,,,
libe-529174,rejected,disallowed_element,,,
libe-545192,rejected,disallowed_element,,,
libe-545248,rejected,disallowed_element,,,
libe-136033,rejected,disallowed_element,,,
libe-136043,rejected,disallowed_element,,,
libe-136261,rejected,disallowed_element,,,
libe-136286,rejected,disallowed_element,,,
libe-136423,rejected,disallowed_element,,,
libe-635445,rejected,disallowed_element,,,
libe-137080,rejected,disallowed_element,,,
libe-137094,rejected,disallowed_element,,,
libe-137106,rejected,disallowed_element,,,
libe-137118,rejected,disallowed_element,,,
libe-140670,rejected,disallowed_element,,,
libe-137184,rejected,disallowed_element,,,
libe-176532,rejected,disallowed_element,,,
libe-176573,rejected,disallowed_element,,,
libe-176705,rejected,disallowed_element,,,
libe-176706,rejected,disallowed_element,,,
libe-176924,rejected,disallowed_element,,,
libe-176934,rejected,disallowed_element,,,
libe-177083,rejected,disallowed_element,,,
libe-195598,rejected,disallowed_element,,,
libe-195602,rejected,disallowed_element,,,
libe-195629,rejected,disallowed_element,,,
libe-195634,rejected,disallowed_element,,,
libe-195644,rejected,disallowed_element,,,
libe-195671,rejected,disallowed_element,,,
libe-195681,rejected,disallowed_element,,,
libe-195691,rejected,disallowed_element,,,
libe-195941,rejected,disallowed_element,,,
libe-196065,rejected,disallowed_element,,,
libe-196104,rejected,disallowed_element,,,
libe-196138,rejected,disallowed_element,,,
libe-196201,rejected,disallowed_element,,,
libe-635477,rejected,disallowed_element,,,
libe-196269,rejected,disallowed_element,,,
libe-196271,rejected,disallowed_element,,,
libe-635491,rejected,disallowed_element,,,
libe-223479,rejected,disallowed_element,,,
libe-641003,rejected,not_closed_shell,,,
libe-641004,rejected,not_closed_shell,,,
libe-641016,rejected,not_closed_shell,,,
libe-641024,rejected,not_closed_shell,,,
libe-641030,rejected,not_closed_shell,,,
libe-641037,rejected,not_closed_shell,,,
libe-641038,rejected,not_closed_shell,,,
libe-641039,rejected,not_closed_shell,,,
libe-641041,rejected,not_closed_shell,,,
libe-641043,rejected,not_closed_shell,,,
libe-641045,rejected,not_closed_shell,,,
libe-641053,rejected,not_closed_shell,,,
libe-641055,rejected,not_closed_shell,,,
libe-641064,rejected,not_closed_shell,,,
libe-641068,rejected,not_closed_shell,,,
libe-641071,rejected,not_closed_shell,,,
libe-641080,rejected,not_closed_shell,,,
libe-641083,rejected,not_closed_shell,,,
libe-641084,rejected,not_closed_shell,,,
libe-641090,rejected,not_closed_shell,,,
libe-641095,rejected,not_closed_shell,,,
libe-641097,rejected,not_closed_shell,,,
libe-641112,rejected,not_closed_shell,,,
libe-641155,rejected,not_closed_shell,,,
libe-641212,rejected,not_closed_shell,,,
libe-641298,rejected,not_closed_shell,,,
libe-641324,rejected,not_closed_shell,,,
libe-641339,rejected,not_closed_shell,,,
libe-641435,rejected,not_closed_shell,,,
libe-641501,rejected,not_closed_shell,,,
libe-641786,rejected,not_closed_shell,,,
libe-529022,rejected,disallowed_element,,,
libe-641897,rejected,not_closed_shell,,,
libe-136384,rejected,not_closed_shell,,,
libe-137052,rejected,not_closed_shell,,,
libe-514635,rejected,disallowed_element,,,
libe-514848,rejected,disallowed_element,,,
libe-516515,rejected,disallowed_element,,,
libe-517646,rejected,disallowed_element,,,
libe-520725,rejected,disallowed_element,,,
libe-527193,rejected,disallowed_element,,,
libe-115798,rejected,disallowed_element,,,
libe-224655,rejected,not_closed_shell,,,
libe-117803,accepted,,88.106,libe-119900,libe-119862
libe-117831,accepted,,88.106,libe-119873,libe-119893
libe-117833,accepted,,88.106,libe-119872,libe-119884
libe-636149,accepted,,88.106,libe-119963,libe-119886
libe-117841,accepted,,88.106,libe-119892,libe-119875
libe-184068,accepted,,88.106,libe-184481,libe-184376
libe-511001,rejected,missing_anion_match,88.106,libe-511057,
libe-642408,rejected,not_closed_shell,88.106,,
libe-642456,rejected,not_closed_shell,88.106,,
libe-642485,rejected,not_closed_shell,88.106,,
libe-642490,rejected,not_closed_shell,88.106,,
libe-642565,rejected,not_closed_shell,88.106,,
libe-642588,rejected,not_closed_shell,88.106,,
libe-642741,rejected,not_closed_shell,88.106,,
libe-536968,rejected,not_closed_shell,,,
libe-511318,rejected,disallowed_element,,,
libe-511319,rejected,disallowed_element,,,
libe-515505,rejected,disallowed_element,,,
libe-517490,rejected,disallowed_element,,,
libe-519061,rejected,disallowed_element,,,
libe-520813,rejected,disallowed_element,,,
libe-523052,rejected,disallowed_element,,,
libe-523111,rejected,disallowed_element,,,
libe-524694,rejected,disallowed_element,,,
libe-526868,rejected,disallowed_element,,,
libe-527430,rejected,disallowed_element,,,
libe-528044,rejected,disallowed_element,,,
libe-528202,rejected,disallowed_element,,,
libe-528490,rejected,disallowed_element,,,
libe-534766,rejected,disallowed_element,,,
libe-535813,rejected,disallowed_element,,,
libe-535963,rejected,disallowed_element,,,
libe-538894,rejected,disallowed_element,,,
libe-539350,rejected,disallowed_element,,,
libe-539823,rejected,disallowed_element,,,
libe-542164,rejected,disallowed_element,,,
libe-542392,rejected,disallowed_element,,,
libe-639170,rejected,disallowed_element,,,
libe-225562,rejected,not_closed_shell,,,
libe-121303,rejected,not_closed_shell,,,
libe-631211,rejected,not_closed_shell,,,
libe-515031,rejected,disallowed_element,,,
libe-642019,rejected,not_closed_shell,,,
libe-121673,rejected,disallowed_element,,,
libe-121682,rejected,disallowed_element,,,
libe-137861,rejected,disallowed_element,,,
libe-137965,rejected,disallowed_element,,,
libe-176815,rejected,disallowed_element,,,
libe-536248,rejected,not_closed_shell,,,
libe-135965,rejected,not_closed_shell,,,
libe-136189,rejected,not_closed_shell,,,
libe-136314,rejected,not_closed_shell,,,
libe-137126,rejected,not_closed_shell,,,
libe-211019,rejected,not_closed_shell,,,
libe-211356,rejected,not_closed_shell,,,
libe-520586,rejected,not_closed_shell,,,
libe-525813,rejected,not_closed_shell,,,
libe-527384,rejected,not_closed_shell,,,
libe-528282,rejected,not_closed_shell,,,
libe-529350,rejected,not_closed_shell,,,
libe-117999,rejected,missing_cation_match,130.05499999999998,,
libe-118000,accepted,,130.05499999999998,libe-121290,libe-131966
libe-515627,rejected,not_closed_shell,,,
libe-542039,rejected,not_closed_shell,,,
libe-519693,rejected,not_closed_shell,,,
libe-501998,rejected,not_closed_shell,134.14700000000002,,
libe-545697,rejected,not_closed_shell,,,
libe-117396,rejected,not_closed_shell,,,
libe-115824,rejected,disallowed_element,,,
libe-224626,rejected,not_closed_shell,,,
libe-140704,rejected,disallowed_element,,,
libe-643006,rejected,not_closed_shell,,,
libe-516680,rejected,disallowed_element,,,
libe-528648,rejected,disallowed_element,,,
libe-536337,rejected,disallowed_element,,,
libe-641463,rejected,not_closed_shell,,,
libe-641464,rejected,not_closed_shell,,,
libe-641489,rejected,not_closed_shell,,,
libe-175204,rejected,disallowed_element,,,
libe-175214,rejected,disallowed_element,,,
libe-175355,rejected,disallowed_element,,,
libe-186871,rejected,disallowed_element,,,
libe-187141,rejected,disallowed_element,,,
libe-187149,rejected,disallowed_element,,,
libe-187370,rejected,disallowed_element,,,
libe-502174,rejected,disallowed_element,,,
libe-502398,rejected,disallowed_element,,,
libe-502481,rejected,disallowed_element,,,
libe-115789,accepted,,90.122,libe-119841,libe-119767
libe-121342,rejected,not_closed_shell,,,
libe-121344,rejected,not_closed_shell,,,
libe-121351,rejected,not_closed_shell,,,
libe-121355,rejected,not_closed_shell,,,
libe-121356,rejected,not_closed_shell,,,
libe-137990,rejected,not_closed_shell,,,
libe-138124,rejected,not_closed_shell,,,
libe-178250,rejected,not_closed_shell,,,
libe-178503,rejected,not_closed_shell,,,
libe-121377,rejected,not_closed_shell,145.13400000000001,,
libe-121378,rejected,not_closed_shell,145.13400000000001,,
libe-121380,rejected,not_closed_shell,145.13400000000001,,
libe-121418,rejected,not_closed_shell,145.13400000000001,,
libe-137646,rejected,not_closed_shell,,,
libe-137654,rejected,not_closed_shell,,,
libe-138215,rejected,not_closed_shell,,,
libe-138218,rejected,not_closed_shell,,,
libe-121193,rejected,disallowed_element,,,
libe-121196,rejected,disallowed_element,,,
libe-121212,rejected,disallowed_element,,,
libe-634449,rejected,disallowed_element,,,
libe-634460,rejected,disallowed_element,,,
libe-135866,rejected,disallowed_element,,,
libe-135928,rejected,disallowed_element,,,
libe-136310,rejected,disallowed_element,,,
libe-136537,rejected,disallowed_element,,,
libe-173695,rejected,disallowed_element,,,
libe-173770,rejected,disallowed_element,,,
libe-173797,rejected,disallowed_element,,,
libe-173829,rejected,disallowed_element,,,
libe-173844,rejected,disallowed_element,,,
libe-173600,rejected,disallowed_element,,,
libe-173652,rejected,disallowed_element,,,
libe-510913,rejected,disallowed_element,,,
libe-515535,rejected,disallowed_element,,,
libe-515616,rejected,disallowed_element,,,
libe-515707,rejected,disallowed_element,,,
libe-520014,rejected,disallowed_element,,,
libe-528085,rejected,disallowed_element,,,
libe-638581,accepted,,90.078,libe-120303,libe-120259
libe-202458,accepted,,90.078,libe-202592,libe-202495
libe-640555,rejected,not_closed_shell,90.078,,
libe-640998,rejected,not_closed_shell,90.078,,
libe-518864,rejected,disallowed_element,,,
libe-545063,rejected,disallowed_element,,,
libe-117274,rejected,not_closed_shell,,,
libe-117275,rejected,not_closed_shell,,,
libe-117277,rejected,not_closed_shell,,,
libe-117286,rejected,not_closed_shell,,,
libe-117290,rejected,not_closed_shell,,,
libe-117292,rejected,not_closed_shell,,,
libe-117315,rejected,not_closed_shell,,,
libe-176078,rejected,not_closed_shell,,,
libe-136074,rejected,not_closed_shell,,,
libe-136313,rejected,not_closed_shell,,,
libe-137457,rejected,not_closed_shell,,,
libe-137863,rejected,not_closed_shell,,,
libe-198432,rejected,not_closed_shell,,,
libe-198771,rejected,not_closed_shell,,,
libe-199305,rejected,not_closed_shell,,,
libe-212255,rejected,not_closed_shell,,,
libe-516664,rejected,not_closed_shell,,,
libe-517043,rejected,not_closed_shell,,,
libe-528956,rejected,not_closed_shell,,,
libe-501949,rejected,disallowed_element,,,
libe-117996,rejected,missing_cation_match,98.057,,
libe-120813,rejected,disallowed_element,,,
libe-121749,rejected,not_closed_shell,,,
libe-121750,rejected,not_closed_shell,,,
libe-121754,rejected,not_closed_shell,,,
libe-631596,rejected,not_closed_shell,,,
libe-632003,rejected,not_closed_shell,,,
libe-544997,rejected,not_closed_shell,94.126,,
libe-120814,rejected,disallowed_element,,,
libe-120824,rejected,disallowed_element,,,
libe-115921,rejected,not_closed_shell,13.018999999999998,,
libe-515023,rejected,not_closed_shell,,,
libe-121910,rejected,not_closed_shell,19.023,,
libe-136242,rejected,not_closed_shell,,,
libe-136249,rejected,not_closed_shell,,,
libe-225882,rejected,not_closed_shell,56.108,,
libe-141147,rejected,not_closed_shell,,,
libe-141260,rejected,not_closed_shell,,,
libe-141288,rejected,not_closed_shell,,,
libe-141583,rejected,not_closed_shell,,,
libe-389033,rejected,not_closed_shell,,,
libe-393943,rejected,not_closed_shell,,,
libe-433172,rejected,not_closed_shell,,,
libe-433812,rejected,not_closed_shell,,,
libe-117210,rejected,not_closed_shell,73.115,,
libe-118301,rejected,disallowed_element,,,
libe-118305,rejected,disallowed_element,,,
libe-118310,rejected,disallowed_element,,,
libe-118311,rejected,disallowed_element,,,
libe-118318,rejected,disallowed_element,,,
libe-118319,rejected,disallowed_element,,,
libe-118320,rejected,disallowed_element,,,
libe-118321,rejected,disallowed_element,,,
libe-638202,rejected,disallowed_element,,,
libe-118340,rejected,disallowed_element,,,
libe-118350,rejected,disallowed_element,,,
libe-118352,rejected,disallowed_element,,,
libe-118354,rejected,disallowed_element,,,
libe-118365,rejected,disallowed_element,,,
libe-638235,rejected,disallowed_element,,,
libe-638213,rejected,disallowed_element,,,
libe-638199,rejected,disallowed_element,,,
libe-118383,rejected,disallowed_element,,,
libe-638252,rejected,disallowed_element,,,
libe-118395,rejected,disallowed_element,,,
libe-118400,rejected,disallowed_element,,,
libe-118402,rejected,disallowed_element,,,
libe-118407,rejected,disallowed_element,,,
libe-132353,rejected,disallowed_element,,,
libe-643059,rejected,not_closed_shell,,,
libe-643060,rejected,not_closed_shell,,,
libe-643065,rejected,not_closed_shell,,,
libe-643067,rejected,not_closed_shell,,,
libe-643070,rejected,not_closed_shell,,,
libe-643086,rejected,not_closed_shell,,,
libe-643090,rejected,not_closed_shell,,,
libe-643098,rejected,not_closed_shell,,,
libe-643103,rejected,not_closed_shell,,,
libe-643104,rejected,not_closed_shell,,,
libe-643106,rejected,not_closed_shell,,,
libe-643112,rejected,not_closed_shell,,,
libe-643119,rejected,not_closed_shell,,,
libe-643124,rejected,not_closed_shell,,,
libe-643125,rejected,not_closed_shell,,,
libe-643128,rejected,not_closed_shell,,,
libe-643129,rejected,not_closed_shell,,,
libe-643131,rejected,not_closed_shell,,,
libe-643147,rejected,not_closed_shell,,,
libe-643152,rejected,not_closed_shell,,,
libe-643153,rejected,not_closed_shell,,,
libe-643157,rejected,not_closed_shell,,,
libe-643158,rejected,not_closed_shell,,,
libe-501837,rejected,disallowed_element,,,
libe-501862,rejected,disallowed_element,,,
libe-520948,rejected,disallowed_element,,,
libe-527342,rejected,not_closed_shell,,,
libe-636041,rejected,disallowed_element,,,
libe-119616,rejected,disallowed_element,,,
libe-119626,rejected,disallowed_element,,,
libe-641978,rejected,not_closed_shell,,,
libe-642200,rejected,not_closed_shell,,,
libe-642433,rejected,not_closed_shell,,,
libe-525965,rejected,disallowed_element,,,
libe-526248,rejected,disallowed_element,,,
libe-542218,rejected,disallowed_element,,,
libe-137500,rejected,not_closed_shell,,,
libe-175838,rejected,not_closed_shell,,,
libe-140707,rejected,not_closed_shell,,,
libe-140828,rejected,not_closed_shell,,,
libe-141009,rejected,not_closed_shell,,,
libe-516489,rejected,not_closed_shell,,,
libe-525633,rejected,not_closed_shell,,,
libe-528196,rejected,not_closed_shell,,,
libe-534565,rejected,not_closed_shell,,,
libe-529006,rejected,not_closed_shell,,,
libe-634348,rejected,mass_out_of_range,56.019999999999996,,
libe-225085,rejected,not_closed_shell,56.019999999999996,,
libe-514960,rejected,not_closed_shell,,,
libe-526182,rejected,not_closed_shell,,,
libe-526857,rejected,not_closed_shell,,,
libe-526938,rejected,not_closed_shell,,,
libe-528181,rejected,not_closed_shell,,,
libe-515336,rejected,not_closed_shell,,,
libe-135957,rejected,disallowed_element,,,
libe-135969,rejected,disallowed_element,,,
libe-136133,rejected,disallowed_element,,,
libe-136287,rejected,disallowed_element,,,
libe-136905,rejected,disallowed_element,,,
libe-136911,rejected,disallowed_element,,,
libe-206122,rejected,disallowed_element,,,
libe-206229,rejected,disallowed_element,,,
libe-206254,rejected,disallowed_element,,,
libe-206265,rejected,disallowed_element,,,
libe-206316,rejected,disallowed_element,,,
libe-206401,rejected,disallowed_element,,,
libe-206409,rejected,disallowed_element,,,
libe-206549,rejected,disallowed_element,,,
libe-207057,rejected,disallowed_element,,,
libe-207092,rejected,disallowed_element,,,
libe-211249,rejected,disallowed_element,,,
libe-226071,rejected,not_closed_shell,,,
libe-226107,rejected,not_closed_shell,,,
libe-226115,rejected,not_closed_shell,,,
libe-641772,rejected,not_closed_shell,,,
libe-641773,rejected,not_closed_shell,,,
libe-641791,rejected,not_closed_shell,,,
libe-641828,rejected,not_closed_shell,,,
libe-641856,rejected,not_closed_shell,,,
libe-641909,rejected,not_closed_shell,,,
libe-641910,rejected,not_closed_shell,,,
libe-642020,rejected,not_closed_shell,,,
libe-545354,rejected,disallowed_element,,,
libe-631402,rejected,disallowed_element,,,
libe-631405,rejected,disallowed_element,,,
libe-631417,rejected,disallowed_element,,,
libe-631482,rejected,disallowed_element,,,
libe-631511,rejected,disallowed_element,,,
libe-631808,rejected,disallowed_element,,,
libe-631854,rejected,disallowed_element,,,
